UavLatititud,UavLongitud,VideoRecordTime,FlyTime,DateTime,VideoNumber
59.409485,9.131977,226,360,01-22-2020 12:31:55.387 PM,1
59.409488,9.131972,226,360.2,01-22-2020 12:31:55.594 PM,1
59.409492,9.131967,226,360.4,01-22-2020 12:31:55.695 PM,1
59.409493,9.131965,226,360.5,01-22-2020 12:31:55.798 PM,1
59.409495,9.131962,226,360.6,01-22-2020 12:31:55.904 PM,1
59.409497,9.13196,226,360.7,01-22-2020 12:31:56.005 PM,1
59.409498,9.131958,226,360.8,01-22-2020 12:31:56.111 PM,1
59.4095,9.131955,226,360.9,01-22-2020 12:31:56.220 PM,1
59.409503,9.13195,227,361.1,01-22-2020 12:31:56.327 PM,1
59.409505,9.131947,227,361.2,01-22-2020 12:31:56.433 PM,1
59.409507,9.131945,227,361.3,01-22-2020 12:31:56.651 PM,1
59.40951,9.13194,227,361.5,01-22-2020 12:31:56.752 PM,1
59.409512,9.131937,227,361.6,01-22-2020 12:31:56.860 PM,1
59.409514,9.131934,227,361.7,01-22-2020 12:31:56.967 PM,1
59.409516,9.131932,227,361.8,01-22-2020 12:31:57.074 PM,1
59.409517,9.131929,228,361.9,01-22-2020 12:31:57.703 PM,1
59.409527,9.131914,228,362.5,01-22-2020 12:31:57.811 PM,1
59.409529,9.131912,228,362.6,01-22-2020 12:31:57.913 PM,1
59.40953,9.131909,228,362.7,01-22-2020 12:31:58.026 PM,1
59.409534,9.131904,228,362.9,01-22-2020 12:31:58.136 PM,1
59.409535,9.131902,229,363,01-22-2020 12:31:58.350 PM,1
59.409539,9.131897,229,363.2,01-22-2020 12:31:58.454 PM,1
59.40954,9.131895,229,363.3,01-22-2020 12:31:58.557 PM,1
59.409542,9.131892,229,363.4,01-22-2020 12:31:58.660 PM,1
59.409543,9.13189,229,363.5,01-22-2020 12:31:58.768 PM,1
59.409545,9.131888,229,363.6,01-22-2020 12:31:58.877 PM,1
59.409546,9.131885,229,363.7,01-22-2020 12:31:58.984 PM,1
59.409548,9.131883,229,363.8,01-22-2020 12:31:59.099 PM,1
59.409549,9.131881,229,363.9,01-22-2020 12:31:59.214 PM,1
59.40955,9.131879,230,364,01-22-2020 12:31:59.530 PM,1
59.409556,9.13187,230,364.4,01-22-2020 12:31:59.742 PM,1
59.409559,9.131865,230,364.6,01-22-2020 12:32:00.160 PM,1
59.409564,9.131857,231,365,01-22-2020 12:32:00.364 PM,1
59.409566,9.131852,231,365.2,01-22-2020 12:32:00.474 PM,1
59.409568,9.13185,231,365.3,01-22-2020 12:32:00.585 PM,1
59.409569,9.131848,231,365.4,01-22-2020 12:32:00.694 PM,1
59.40957,9.131846,231,365.5,01-22-2020 12:32:00.805 PM,1
59.409571,9.131844,231,365.6,01-22-2020 12:32:00.906 PM,1
59.409572,9.131842,231,365.7,01-22-2020 12:32:01.014 PM,1
59.409573,9.13184,231,365.8,01-22-2020 12:32:01.222 PM,1
59.409576,9.131834,232,366.1,01-22-2020 12:32:01.334 PM,1
59.409577,9.131832,232,366.2,01-22-2020 12:32:01.780 PM,1
59.409581,9.131827,232,366.6,01-22-2020 12:32:01.893 PM,1
59.409581,9.131826,232,366.7,01-01-0001 12:00:00.000 AM,1
59.409581,9.131825,232,366.8,01-22-2020 12:32:02.113 PM,1
59.409582,9.131824,232,366.9,01-22-2020 12:32:02.217 PM,1
59.409582,9.131824,233,367.1,01-22-2020 12:32:02.419 PM,1
59.409582,9.131823,233,367.2,01-22-2020 12:32:02.529 PM,1
59.409582,9.131823,233,367.4,01-22-2020 12:32:02.636 PM,1
59.409582,9.131823,233,367.5,01-22-2020 12:32:02.745 PM,1
59.409582,9.131823,233,367.6,01-22-2020 12:32:02.857 PM,1
59.409582,9.131823,233,367.7,01-22-2020 12:32:02.968 PM,1
59.409582,9.131822,233,367.8,01-22-2020 12:32:03.069 PM,1
59.409581,9.131823,233,367.9,01-22-2020 12:32:03.276 PM,1
59.409581,9.131823,234,368.1,01-22-2020 12:32:03.600 PM,1
59.409581,9.131823,234,368.4,01-22-2020 12:32:03.915 PM,1
59.409582,9.131822,234,368.7,01-22-2020 12:32:04.015 PM,1
59.409582,9.131822,234,368.8,01-22-2020 12:32:04.137 PM,1
59.409582,9.131822,234,369,01-22-2020 12:32:04.347 PM,1
59.409582,9.131822,235,369.2,01-22-2020 12:32:04.451 PM,1
59.409582,9.131822,235,369.3,01-22-2020 12:32:04.561 PM,1
59.409582,9.131822,235,369.4,01-22-2020 12:32:04.671 PM,1
59.409582,9.131822,235,369.5,01-22-2020 12:32:04.781 PM,1
59.409582,9.131822,235,369.6,01-22-2020 12:32:04.882 PM,1
59.409582,9.131822,235,369.7,01-22-2020 12:32:04.984 PM,1
59.409582,9.131822,235,369.8,01-22-2020 12:32:05.196 PM,1
59.409582,9.131822,236,370,01-22-2020 12:32:05.515 PM,1
59.409582,9.131822,236,370.3,01-22-2020 12:32:05.728 PM,1
59.409581,9.131822,236,370.6,01-22-2020 12:32:05.941 PM,1
59.409581,9.131822,236,370.8,01-22-2020 12:32:06.050 PM,1
59.409581,9.131822,236,370.9,01-22-2020 12:32:06.366 PM,1
59.409581,9.131822,237,371.2,01-22-2020 12:32:06.470 PM,1
59.409581,9.131822,237,371.3,01-22-2020 12:32:06.578 PM,1
59.409581,9.131821,237,371.4,01-22-2020 12:32:06.683 PM,1
59.409581,9.131821,237,371.5,01-22-2020 12:32:06.785 PM,1
59.409581,9.131821,237,371.6,01-22-2020 12:32:06.894 PM,1
59.409581,9.131821,237,371.7,01-22-2020 12:32:07.003 PM,1
59.409581,9.131821,237,371.8,01-22-2020 12:32:07.214 PM,1
59.409581,9.13182,237,372.1,01-22-2020 12:32:07.319 PM,1
59.409581,9.13182,238,372.2,01-22-2020 12:32:07.428 PM,1
59.409581,9.13182,238,372.3,01-22-2020 12:32:07.534 PM,1
59.409581,9.13182,238,372.4,01-22-2020 12:32:07.638 PM,1
59.409581,9.13182,238,372.5,01-22-2020 12:32:07.747 PM,1
59.409581,9.13182,238,372.6,01-22-2020 12:32:07.964 PM,1
59.409582,9.13182,238,372.8,01-22-2020 12:32:08.399 PM,1
59.409582,9.13182,239,373.2,01-22-2020 12:32:08.504 PM,1
59.409582,9.131819,239,373.3,01-22-2020 12:32:08.608 PM,1
59.409582,9.131819,239,373.4,01-22-2020 12:32:08.713 PM,1
59.409583,9.131819,239,373.5,01-22-2020 12:32:08.815 PM,1
59.409583,9.131819,239,373.6,01-22-2020 12:32:08.815 PM,1
59.409583,9.131819,239,373.7,01-22-2020 12:32:08.924 PM,1
59.409583,9.131819,239,373.8,01-22-2020 12:32:09.030 PM,1
59.409584,9.131818,239,373.9,01-22-2020 12:32:09.239 PM,1
59.409584,9.131818,239,374.1,01-22-2020 12:32:09.350 PM,1
59.409585,9.131817,240,374.2,01-22-2020 12:32:09.561 PM,1
59.409585,9.131816,240,374.4,01-22-2020 12:32:09.764 PM,1
59.409586,9.131815,240,374.6,01-22-2020 12:32:09.873 PM,1
59.409587,9.131815,240,374.7,01-22-2020 12:32:10.185 PM,1
59.409588,9.131813,240,375,01-22-2020 12:32:10.294 PM,1
59.409588,9.131813,240,375.1,01-22-2020 12:32:10.397 PM,1
59.409589,9.131812,241,375.2,01-22-2020 12:32:10.505 PM,1
59.409589,9.131812,241,375.3,01-22-2020 12:32:10.617 PM,1
59.409589,9.131811,241,375.4,01-22-2020 12:32:10.617 PM,1
59.40959,9.131811,241,375.5,01-22-2020 12:32:10.822 PM,1
59.40959,9.13181,241,375.6,01-22-2020 12:32:10.822 PM,1
59.40959,9.13181,241,375.7,01-22-2020 12:32:10.930 PM,1
59.40959,9.13181,241,375.8,01-22-2020 12:32:11.230 PM,1
59.409591,9.131809,242,376.1,01-22-2020 12:32:11.449 PM,1
59.409591,9.131809,242,376.3,01-22-2020 12:32:11.664 PM,1
59.409591,9.131809,242,376.5,01-22-2020 12:32:12.198 PM,1
59.409591,9.131809,242,377,01-22-2020 12:32:12.301 PM,1
59.409591,9.131808,242,377.1,01-22-2020 12:32:12.410 PM,1
59.40959,9.131809,243,377.2,01-22-2020 12:32:12.514 PM,1
59.40959,9.131808,243,377.3,01-22-2020 12:32:12.614 PM,1
59.40959,9.131808,243,377.4,01-22-2020 12:32:12.614 PM,1
59.40959,9.131808,243,377.5,01-22-2020 12:32:12.871 PM,1
59.40959,9.131808,243,377.6,01-22-2020 12:32:12.871 PM,1
59.40959,9.131808,243,377.7,01-22-2020 12:32:12.948 PM,1
59.40959,9.131808,243,377.8,01-22-2020 12:32:13.056 PM,1
59.40959,9.131808,243,377.9,01-22-2020 12:32:13.166 PM,1
59.40959,9.131808,244,378,01-22-2020 12:32:13.589 PM,1
59.40959,9.131808,244,378.4,01-22-2020 12:32:13.695 PM,1
59.40959,9.131808,244,378.5,01-22-2020 12:32:14.231 PM,1
59.40959,9.131808,244,379.1,01-22-2020 12:32:14.335 PM,1
59.40959,9.131808,245,379.2,01-22-2020 12:32:14.436 PM,1
59.40959,9.131808,245,379.3,01-22-2020 12:32:14.547 PM,1
59.40959,9.131808,245,379.4,01-22-2020 12:32:14.679 PM,1
59.40959,9.131808,245,379.5,01-22-2020 12:32:14.783 PM,1
59.40959,9.131808,245,379.6,01-22-2020 12:32:14.897 PM,1
59.40959,9.131808,245,379.7,01-22-2020 12:32:15.114 PM,1
59.40959,9.131808,245,379.9,01-22-2020 12:32:15.114 PM,1
59.40959,9.131808,246,380,01-22-2020 12:32:15.646 PM,1
59.409591,9.131807,246,380.5,01-22-2020 12:32:16.077 PM,1
59.409591,9.131807,246,380.6,01-22-2020 12:32:16.077 PM,1
59.409591,9.131807,246,380.8,01-22-2020 12:32:16.077 PM,1
59.409591,9.131808,246,380.9,01-22-2020 12:32:16.387 PM,1
